"PVWatts: Hourly PV Performance Data"
"Requested Location:","toulouse"
"Location:","MONTPELLIER, FRANCE"
"Lat (deg N):","43.58"
"Lng (deg E):","3.97"
"Elev (m):","6"
"DC System Size (kW):","7.29"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","13"
"Array Azimuth (deg):","180"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"5","1","3","0","0","10.6","2.1","0","10.6","0","0"
"5","1","4","0","0","10.5","0","0","10.5","0","0"
"5","1","5","0","2","10.2","1.5","1.974","7.983","13.368","0"
"5","1","6","0","33","11.3","2.1","32.037","10.141","214.878","173.703"
"5","1","7","11","121","13","1.5","120.805","14.554","790.769","737.76"
"5","1","8","11","227","14","2.1","228.153","18.656","1471.222","1402.05"
"5","1","9","75","284","16.5","2.1","335.98","24.389","2107.98","2021.544"
"5","1","10","55","370","18","1.5","419.667","29.483","2574.68","2474.277"
"5","1","11","81","396","18","3.1","476.973","28.734","2937.528","2825.499"
"5","1","12","56","439","18.6","5.1","501.625","27.787","3103.616","2986.041"
"5","1","13","56","429","17","6.2","489.839","24.955","3071.51","2955.019"
"5","1","14","55","391","18","5.1","444.164","26.096","2769.733","2663.164"
"5","1","15","77","310","16.4","6.2","368.866","22.186","2340.134","2246.889"
"5","1","16","32","252","16","6.7","266.341","19.716","1707.563","1632.224"
"5","1","17","18","156","14.6","3.8","158.896","17.211","1027.796","969.425"
"5","1","18","0","63","13.3","1","60.9","13.705","402.077","357.241"
"5","1","19","0","11","12","1.5","10.665","10.314","71.478","32.987"
"5","1","20","0","0","12","0.5","0","12","0","0"
"5","1","21","0","0","11.5","1","0","11.5","0","0"
"5","1","22","0","0","10.8","1.4","0","10.8","0","0"
"5","1","23","0","0","10","1.7","0","10","0","0"
"5","2","0","0","0","9.3","2.1","0","9.3","0","0"
"5","2","1","0","0","9.2","2.4","0","9.2","0","0"
"5","2","2","0","0","9","2.8","0","9","0","0"
"5","2","3","0","0","8.9","3.1","0","8.9","0","0"
"5","2","4","0","0","10","3.1","0","10","0","0"
"5","2","5","0","1","10","3.1","0.987","8.241","6.677","0"
"5","2","6","0","16","11.5","5.1","15.512","10.418","103.915","64.826"
"5","2","7","0","84","12","2.6","81.571","12.269","541.999","494.31"
"5","2","8","15","189","13","3.6","192.552","15.994","1255.818","1192.018"
"5","2","9","68","290","14.2","5.1","337.278","19.715","2162.976","2074.951"
"5","2","10","181","361","16","5.1","520.928","25.312","3258.02","3135.163"
"5","2","11","294","394","15","9.8","685.681","23.423","4329.462","4166.604"
"5","2","12","395","390","13.8","6.2","792.055","27.163","4914.713","4727.533"
"5","2","13","475","358","15","5.1","832.73","31.008","5072.201","4878.177"
"5","2","14","593","262","16","0.5","799.037","45.061","4531.655","4360.591"
"5","2","15","653","182","16.9","5.1","686.701","30.134","4176.994","4020.185"
"5","2","16","381","225","16","4.1","452.55","25.779","2784.298","2677.261"
"5","2","17","144","169","14","3.1","223.273","18.852","1401.903","1334.485"
"5","2","18","0","64","13.3","2.1","61.86","13.78","408.275","363.315"
"5","2","19","0","7","12","5.1","6.782","10.853","45.349","7.336"
"5","2","20","0","0","11","3.1","0","11","0","0"
"5","2","21","0","0","11","4.1","0","11","0","0"
"5","2","22","0","0","11","4.1","0","11","0","0"
"5","2","23","0","0","9","2.6","0","9","0","0"
"5","3","0","0","0","8.5","2.1","0","8.5","0","0"
"5","3","1","0","0","8","2.6","0","8","0","0"
"5","3","2","0","0","8.3","2.8","0","8.3","0","0"
"5","3","3","0","0","8.6","3.1","0","8.6","0","0"
"5","3","4","0","0","9","3.6","0","9","0","0"
"5","3","5","0","2","10","3.1","1.974","8.255","13.352","0"
"5","3","6","0","36","10.9","6.2","34.954","10.282","234.302","192.755"
"5","3","7","30","137","12","6.2","142.837","13.307","934.465","878.239"
"5","3","8","137","229","14","7.2","299.957","17.815","1921.953","1840.774"
"5","3","9","192","334","14.9","6.2","472.513","22.28","2989.027","2875.293"
"5","3","10","265","364","16","6.2","599.876","25.806","3742.172","3601.964"
"5","3","11","270","412","16","6.7","682.377","26.844","4239.977","4080.684"
"5","3","12","272","432","15.8","8.2","717.332","25.894","4478","4309.134"
"5","3","13","271","422","17","8.2","700.209","26.89","4350.287","4186.593"
"5","3","14","265","385","17","9.8","633.589","24.892","3971.559","3822.714"
"5","3","15","269","313","15.9","8.7","525.502","22.869","3317.323","3192.406"
"5","3","16","318","230","17","8.7","421.003","22.424","2635.624","2533.315"
"5","3","17","289","151","16","8.2","264.07","19.252","1623.952","1550.827"
"5","3","18","102","87","14.8","6.2","101.814","15.716","623.766","574.363"
"5","3","19","0","12","14","3.6","11.636","12.871","77.108","38.513"
"5","3","20","0","0","13","1.5","0","13","0","0"
"5","3","21","0","0","12.5","2.1","0","12.5","0","0"
"5","3","22","0","0","12.1","2.1","0","12.1","0","0"
"5","3","23","0","0","11.6","2.1","0","11.6","0","0"
"5","4","0","0","0","11.2","2.1","0","11.2","0","0"
"5","4","1","0","0","10.8","2.4","0","10.8","0","0"
"5","4","2","0","0","10.4","2.8","0","10.4","0","0"
"5","4","3","0","0","10","3.1","0","10","0","0"
"5","4","4","0","0","10","3.1","0","10","0","0"
"5","4","5","0","3","10","3.1","2.962","8.293","20.025","0"
"5","4","6","51","57","10.6","4.1","59.353","10.317","378.529","334.163"
"5","4","7","272","141","13","3.6","225.418","16.697","1377.456","1310.651"
"5","4","8","541","156","15","3.1","442.68","24.473","2698.446","2594.153"
"5","4","9","678","171","16.2","2.1","656.375","33.046","3922.322","3775.354"
"5","4","10","803","141","17","2.6","826.772","37.408","4868.604","4683.403"
"5","4","11","846","140","18","2.1","941.365","42.981","5400.099","5191.42"
"5","4","12","846","150","19.1","5.1","985.03","38.249","5790.084","5563.263"
"5","4","13","836","151","19","5.1","961.015","37.761","5661.89","5441.118"
"5","4","14","811","142","20","5.7","867.198","35.847","5152.025","4954.484"
"5","4","15","708","167","19.7","6.2","714.339","32.005","4305.469","4143.57"
"5","4","16","558","160","18","5.7","495.476","26.796","3019.139","2904.402"
"5","4","17","273","160","18","5.1","267.062","22.687","1621.979","1548.906"
"5","4","18","44","81","15.8","4.1","85.861","16.734","541.006","493.337"
"5","4","19","0","12","15","2.6","11.636","13.733","76.811","38.222"
"5","4","20","0","0","14","4.1","0","14","0","0"
"5","4","21","0","0","12.9","3.1","0","12.9","0","0"
"5","4","22","0","0","12.2","2.1","0","12.2","0","0"
"5","4","23","0","0","11.4","1","0","11.4","0","0"
"5","5","0","0","0","10.7","0","0","10.7","0","0"
"5","5","1","0","0","10.4","0.7","0","10.4","0","0"
"5","5","2","0","0","10","1.4","0","10","0","0"
"5","5","3","0","0","9.7","2.1","0","9.7","0","0"
"5","5","4","0","0","10","2.6","0","10","0","0"
"5","5","5","0","1","10","4.1","0.987","8.439","6.671","0"
"5","5","6","0","18","10.6","4.1","17.453","9.388","117.449","78.109"
"5","5","7","0","61","12.8","3.6","59.253","12.556","393.208","348.55"
"5","5","8","0","110","15","3.1","107.067","16.045","699.499","648.478"
"5","5","9","0","156","16.4","3.1","152.363","18.681","983.592","926.242"
"5","5","10","1","192","17.2","2","188.963","20.995","1206.964","1144.349"
"5","5","11","1","217","18","1","214.079","23.639","1350.727","1284.589"
"5","5","12","4","223","18.8","4.1","223.112","22.665","1414.124","1346.399"
"5","5","13","4","219","19","4.1","218.999","22.796","1387.201","1320.152"
"5","5","14","3","200","19","4.6","198.761","22.128","1262.903","1198.93"
"5","5","15","184","344","19.3","5.1","488.912","27.809","3018.012","2903.313"
"5","5","16","443","212","19","3.1","480.546","29.977","2894.97","2784.339"
"5","5","17","444","127","18","3.1","304.278","24.849","1796.093","1718.371"
"5","5","18","184","83","16.9","3.1","113.568","18.765","657.481","607.361"
"5","5","19","0","14","15","2.6","13.579","13.866","89.584","50.76"
"5","5","20","0","0","14","2.1","0","14","0","0"
"5","5","21","0","0","13.9","0","0","13.9","0","0"
"5","5","22","0","0","14","1.5","0","14","0","0"
"5","5","23","0","0","13","2.1","0","13","0","0"
"5","6","0","0","0","12.6","2.1","0","12.6","0","0"
"5","6","1","0","0","12.7","2.1","0","12.7","0","0"
"5","6","2","0","0","12.8","2.1","0","12.8","0","0"
"5","6","3","0","0","12.9","2.1","0","12.9","0","0"
"5","6","4","0","0","13","3.1","0","13","0","0"
"5","6","5","0","2","13","3.1","1.974","11.329","13.173","0"
"5","6","6","0","40","13.7","3.1","38.784","12.911","256.97","214.987"
"5","6","7","15","128","15","4.1","128.94","16.386","836.148","782.135"
"5","6","8","27","226","16","4.6","235.382","19.673","1508.457","1438.332"
"5","6","9","61","298","16.7","6.2","340.561","21.738","2164.41","2076.344"
"5","6","10","78","357","17","4.6","425.266","24.955","2665.489","2562.239"
"5","6","11","79","401","17","5.1","480.121","25.675","3000.24","2886.133"
"5","6","12","80","420","17.8","6.2","504.517","25.99","3148.216","3029.128"
"5","6","13","231","404","18","7.2","643.612","27.668","3983.992","3834.671"
"5","6","14","328","373","18","6.2","676.96","29.367","4153.956","3998.051"
"5","6","15","441","276","18.4","6.2","622.786","28.881","3817.467","3674.454"
"5","6","16","259","253","18","5.7","410.262","25.126","2542.5","2443.095"
"5","6","17","105","171","17.3","5.9","210.431","20.419","1320.593","1255.202"
"5","6","18","0","69","16.6","6.2","66.641","16.86","433.784","388.31"
"5","6","19","0","8","16","4.6","7.752","14.869","50.916","12.801"
"5","6","20","0","0","16","4.1","0","16","0","0"
"5","6","21","0","0","16","4.1","0","16","0","0"
"5","6","22","0","0","16","3.6","0","16","0","0"
"5","6","23","0","0","16","4.4","0","16","0","0"
"5","7","0","0","0","16","5.1","0","16","0","0"
"5","7","1","0","0","15.9","5.5","0","15.9","0","0"
"5","7","2","0","0","15.7","5.8","0","15.7","0","0"
"5","7","3","0","0","15.6","6.2","0","15.6","0","0"
"5","7","4","0","0","16","6.2","0","16","0","0"
"5","7","5","0","1","16","7.7","0.987","15.007","6.48","0"
"5","7","6","0","19","15.9","7.2","18.424","15.13","120.863","81.459"
"5","7","7","0","62","16","7.2","60.226","15.912","393.711","349.042"
"5","7","8","0","111","16","8.2","108.036","16.658","703.88","652.765"
"5","7","9","0","156","16.1","8.7","152.341","17.396","989.216","931.737"
"5","7","10","3","234","17","10.8","232.376","19.137","1496.958","1427.128"
"5","7","11","2","310","17","10.8","308.092","20.112","1975.923","1893.237"
"5","7","12","3","368","17.4","11.8","367.911","21.065","2349.24","2255.723"
"5","7","13","5","401","17","9.8","403.215","21.658","2567.616","2467.432"
"5","7","14","29","381","17","10.3","403.383","21.527","2569.971","2469.715"
"5","7","15","62","324","17.3","9.8","371.68","21.574","2365.454","2271.45"
"5","7","16","31","258","17.1","8.7","271.59","20.299","1736.917","1660.793"
"5","7","17","18","163","17","7.7","165.724","18.773","1064.743","1005.51"
"5","7","18","0","70","16.8","7.2","67.599","16.992","439.758","394.163"
"5","7","19","0","8","16.4","6.7","7.752","15.498","50.772","12.659"
"5","7","20","0","0","16","6.2","0","16","0","0"
"5","7","21","0","0","16.4","6.2","0","16.4","0","0"
"5","7","22","0","0","16","5.1","0","16","0","0"
"5","7","23","0","0","16","5.1","0","16","0","0"
"5","8","0","0","0","15.7","4.1","0","15.7","0","0"
"5","8","1","0","0","15.8","4.1","0","15.8","0","0"
"5","8","2","0","0","15.8","4.1","0","15.8","0","0"
"5","8","3","0","0","15.9","4.1","0","15.9","0","0"
"5","8","4","0","0","16","4.1","0","16","0","0"
"5","8","5","0","3","16","5.1","2.905","14.744","19.091","0"
"5","8","6","0","43","16.8","4.1","41.643","16.221","271.85","229.58"
"5","8","7","15","130","18","4.1","130.917","19.483","837.224","783.187"
"5","8","8","27","228","18","5.1","237.358","21.527","1508.3","1438.18"
"5","8","9","61","301","18","5.1","343.594","23.753","2163.433","2075.395"
"5","8","10","124","382","18","4.6","495.171","27.393","3067.615","2951.253"
"5","8","11","189","434","18","4.6","623.822","30.274","3813.426","3670.564"
"5","8","12","271","433","18.3","4.1","717.936","33.554","4319.833","4157.36"
"5","8","13","344","402","20","3.6","749.593","36.796","4438.339","4271.088"
"5","8","14","418","336","20","2.6","723.672","38.122","4253.572","4093.74"
"5","8","15","450","272","19","3.1","626.419","33.887","3747.823","3607.406"
"5","8","16","397","217","18","2.6","459.748","29.515","2779.708","2672.818"
"5","8","17","298","153","18","4.1","271.797","23.421","1641.727","1568.134"
"5","8","18","108","89","16.7","2.1","105.869","18.594","639.521","589.783"
"5","8","19","0","14","16","1","13.578","14.585","89.29","50.471"
"5","8","20","0","0","15","1","0","15","0","0"
"5","8","21","0","0","15","2.1","0","15","0","0"
"5","8","22","0","0","15","2.1","0","15","0","0"
"5","8","23","0","0","14.1","2.1","0","14.1","0","0"
"5","9","0","0","0","13.2","2.1","0","13.2","0","0"
"5","9","1","0","0","12.6","2.1","0","12.6","0","0"
"5","9","2","0","0","12","2.1","0","12","0","0"
"5","9","3","0","0","11.4","2.1","0","11.4","0","0"
"5","9","4","0","0","11","1.5","0","11","0","0"
"5","9","5","0","5","12","2.6","4.844","10.276","32.469","0"
"5","9","6","0","44","13.7","1","42.602","12.63","282.62","240.14"
"5","9","7","81","145","15","1","167.625","18.346","1057.72","998.651"
"5","9","8","242","229","16","1.5","359.157","25.133","2214.643","2125.112"
"5","9","9","414","270","18","2.1","573.083","32.433","3445.959","3316.509"
"5","9","10","486","293","20","1.5","720.197","40.503","4179.393","4022.49"
"5","9","11","422","395","21","2.1","807.979","42.288","4652.693","4476.618"
"5","9","12","416","420","20.9","4.1","845.781","39.121","4950.278","4761.563"
"5","9","13","339","410","20","5.1","753.305","34.598","4509.118","4338.979"
"5","9","14","228","371","17","0.5","581.363","39.059","3402.039","3274.146"
"5","9","15","66","325","16.1","1","375.66","28.683","2312.097","2219.689"
"5","9","16","26","265","17","2.1","275.526","23.772","1734.58","1658.518"
"5","9","17","19","166","18","0","169.054","25.196","1054.179","995.193"
"5","9","18","0","72","17.6","1","69.515","18.442","449.249","403.462"
"5","9","19","0","9","17","2.1","8.722","15.566","57.107","18.879"
"5","9","20","0","0","16","2.1","0","16","0","0"
"5","9","21","0","0","14.9","2.1","0","14.9","0","0"
"5","9","22","0","0","14","3.6","0","14","0","0"
"5","9","23","0","0","14","4.1","0","14","0","0"
"5","10","0","0","0","12.3","4.1","0","12.3","0","0"
"5","10","1","0","0","12.2","4.1","0","12.2","0","0"
"5","10","2","0","0","12.2","4.1","0","12.2","0","0"
"5","10","3","0","0","12.1","4.1","0","12.1","0","0"
"5","10","4","0","0","12","3.1","0","12","0","0"
"5","10","5","0","6","12","3.1","5.814","10.391","38.95","1.053"
"5","10","6","88","66","13.3","4.1","72.527","13.35","445.076","399.374"
"5","10","7","331","131","15","3.1","238.695","19.248","1431.512","1363.348"
"5","10","8","481","176","16","2.6","436.572","25.898","2655.473","2552.539"
"5","10","9","572","196","17","2.1","612.663","32.698","3672.84","3535.191"
"5","10","10","458","319","19","2.6","723.337","36.787","4277.222","4116.45"
"5","10","11","370","395","19","2.6","759.489","37.928","4471.118","4302.533"
"5","10","12","273","435","19.3","5.1","722.125","33.164","4353.356","4189.539"
"5","10","13","339","410","21","4.6","753.453","36.304","4472.148","4303.521"
"5","10","14","423","335","21","4.1","727.659","36.663","4308.352","4146.338"
"5","10","15","456","271","18.5","6.2","630.819","29.183","3861.455","3716.789"
"5","10","16","265","255","20","5.7","416.866","27.281","2557.937","2458.054"
"5","10","17","107","176","18","5.1","216.593","21.584","1352.902","1286.71"
"5","10","18","0","74","17.3","5.1","71.417","17.735","463.031","416.964"
"5","10","19","0","9","13","6.7","8.722","12.08","58.003","19.759"
"5","10","20","0","0","12","3.6","0","12","0","0"
"5","10","21","0","0","12.6","4.1","0","12.6","0","0"
"5","10","22","0","0","12","4.6","0","12","0","0"
"5","10","23","0","0","11.8","3.9","0","11.8","0","0"
"5","11","0","0","0","11.7","3.1","0","11.7","0","0"
"5","11","1","0","0","11.6","3.4","0","11.6","0","0"
"5","11","2","0","0","11.6","3.8","0","11.6","0","0"
"5","11","3","0","0","11.5","4.1","0","11.5","0","0"
"5","11","4","0","0","11","2.6","0","11","0","0"
"5","11","5","0","5","11","3.1","4.844","9.349","32.6","0"
"5","11","6","18","60","12.7","3.1","59.366","12.403","387.09","342.554"
"5","11","7","120","150","15","4.1","186.486","17.692","1171.038","1109.288"
"5","11","8","176","246","16","4.1","339.123","22.303","2127.208","2040.219"
"5","11","9","260","299","16.9","4.1","490.436","26.779","3035.507","2920.223"
"5","11","10","280","382","18","3.1","632.696","32.495","3822.93","3679.712"
"5","11","11","320","420","19","1.5","738.688","40.241","4298.478","4136.858"
"5","11","12","373","413","20.4","3.1","796.937","39.145","4663.885","4487.342"
"5","11","13","376","416","20","6.2","795.297","33.61","4783.631","4602.05"
"5","11","14","397","371","20","6.2","736.912","32.606","4451.475","4283.69"
"5","11","15","454","273","20.7","6.2","631.727","31.435","3825.521","3682.207"
"5","11","16","267","256","21","6.2","419.328","27.95","2565.034","2464.931"
"5","11","17","108","177","19","6.2","218.098","22.18","1358.637","1292.302"
"5","11","18","0","75","18.6","4.1","72.374","19.181","466.153","420.022"
"5","11","19","0","10","16","4.6","9.692","14.92","63.644","25.297"
"5","11","20","0","0","15","5.1","0","15","0","0"
"5","11","21","0","0","14.2","6.2","0","14.2","0","0"
"5","11","22","0","0","14","4.1","0","14","0","0"
"5","11","23","0","0","14","4.1","0","14","0","0"
"5","12","0","0","0","13.3","4.1","0","13.3","0","0"
"5","12","1","0","0","13","4.4","0","13","0","0"
"5","12","2","0","0","12.8","4.8","0","12.8","0","0"
"5","12","3","0","0","12.5","5.1","0","12.5","0","0"
"5","12","4","0","0","13","3.1","0","13","0","0"
"5","12","5","0","6","13","3.1","5.813","11.413","38.774","0.88"
"5","12","6","0","48","13.5","3.1","46.412","12.904","307.518","264.553"
"5","12","7","18","136","15","3.6","137.788","16.673","891.919","836.657"
"5","12","8","11","243","17","4.6","243.566","20.871","1555.038","1483.712"
