"PVWatts: Hourly PV Performance Data"
"Requested Location:","toulouse"
"Location:","MONTPELLIER, FRANCE"
"Lat (deg N):","43.58"
"Lng (deg E):","3.97"
"Elev (m):","6"
"DC System Size (kW):","8.505"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","0"
"Array Azimuth (deg):","180"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"10","27","11","45","247","18","3.6","270.825","23.149","1990.28","1902.435"
"10","27","12","46","260","18.4","3.1","285.377","24.282","2087.198","1996.746"
"10","27","13","44","244","19","3.6","267.136","24.208","1953.426","1866.561"
"10","27","14","17","213","18","5.7","220.713","21.189","1639.129","1560.385"
"10","27","15","18","142","18","5.1","148.124","19.942","1102.685","1036.804"
"10","27","16","0","65","17","4.6","65","17.217","492.821","440.036"
"10","27","17","0","7","16","3.1","7","14.65","53.691","9.327"
"10","27","18","0","0","16.2","3.1","0","16.2","0","0"
"10","27","19","0","0","16","2.6","0","16","0","0"
"10","27","20","0","0","15","2.1","0","15","0","0"
"10","27","21","0","0","14","1","0","14","0","0"
"10","27","22","0","0","13.7","1.4","0","13.7","0","0"
"10","27","23","0","0","13.3","1.7","0","13.3","0","0"
"10","28","0","0","0","13","2.1","0","13","0","0"
"10","28","1","0","0","13.1","2.4","0","13.1","0","0"
"10","28","2","0","0","13.3","2.8","0","13.3","0","0"
"10","28","3","0","0","13.4","3.1","0","13.4","0","0"
"10","28","4","0","0","14","3.6","0","14","0","0"
"10","28","5","0","0","14","3.3","0","14","0","0"
"10","28","6","0","0","14","3.1","0","14","0","0"
"10","28","7","0","9","14.7","3.4","9","13.267","69.459","24.808"
"10","28","8","0","69","15.3","3.8","69","15.305","527.683","474.192"
"10","28","9","22","144","16","4.1","151.606","17.962","1137.687","1071.005"
"10","28","10","34","207","17","3.4","222.506","20.954","1650.206","1571.184"
"10","28","11","45","244","18","2.8","267.61","23.526","1962.929","1875.813"
"10","28","12","46","257","19","2.1","282.152","25.602","2050.604","1961.141"
"10","28","13","44","241","20","2.6","263.92","25.753","1915.68","1829.813"
"10","28","14","17","210","19","2.1","217.63","23.886","1595.977","1518.315"
"10","28","15","17","140","18.8","3.1","145.703","21.238","1078.378","1013.05"
"10","28","16","0","63","18","3.1","63","18.257","475.405","422.969"
"10","28","17","0","7","17","2.1","7","15.497","53.487","9.127"
"10","28","18","0","0","16.1","2.1","0","16.1","0","0"
"10","28","19","0","0","16","1.5","0","16","0","0"
"10","28","20","0","0","15","2.1","0","15","0","0"
"10","28","21","0","0","14.7","2.1","0","14.7","0","0"
"10","28","22","0","0","15","2.1","0","15","0","0"
"10","28","23","0","0","14","2.1","0","14","0","0"
"10","29","0","0","0","13.1","2.1","0","13.1","0","0"
"10","29","1","0","0","13.3","2.1","0","13.3","0","0"
"10","29","2","0","0","13.6","2.1","0","13.6","0","0"
"10","29","3","0","0","13.8","2.1","0","13.8","0","0"
"10","29","4","0","0","14","1.5","0","14","0","0"
"10","29","5","0","0","14","1","0","14","0","0"
"10","29","6","0","0","13.4","0","0","13.4","0","0"
"10","29","7","0","5","14.2","1.3","5","12.069","38.794","0"
"10","29","8","0","57","15","2.6","57","14.657","437.182","385.51"
"10","29","9","27","142","16.7","7.2","151.216","18.102","1132.096","1065.542"
"10","29","10","26","210","18","6.7","221.738","20.756","1647.804","1568.842"
"10","29","11","44","244","18.5","6.9","266.875","22.022","1971.268","1883.929"
"10","29","12","45","258","19","7.2","282.387","22.726","2080.129","1989.869"
"10","29","13","210","241","20","8.7","349.371","24.257","2525.583","2422.826"
"10","29","14","352","178","19.5","8.7","334.296","23.593","2373.213","2274.829"
"10","29","15","405","111","19","8.7","244.979","21.817","1669.785","1590.269"
"10","29","16","246","64","18","8.7","109.376","18.824","705.686","648.515"
"10","29","17","0","12","17","5.1","12","16.101","91.443","46.389"
"10","29","18","0","0","15.2","6.2","0","15.2","0","0"
"10","29","19","0","0","15","5.7","0","15","0","0"
"10","29","20","0","0","14","4.1","0","14","0","0"
"10","29","21","0","0","13.2","5.1","0","13.2","0","0"
"10","29","22","0","0","12.6","4.9","0","12.6","0","0"
"10","29","23","0","0","12","4.6","0","12","0","0"
"10","30","0","0","0","12.3","4.1","0","12.3","0","0"
"10","30","1","0","0","12","4.1","0","12","0","0"
"10","30","2","0","0","11.8","4.1","0","11.8","0","0"
"10","30","3","0","0","11.5","4.1","0","11.5","0","0"
"10","30","4","0","0","11","4.6","0","11","0","0"
"10","30","5","0","0","10","3.1","0","10","0","0"
"10","30","6","0","0","9.5","2.1","0","9.5","0","0"
"10","30","7","0","14","10","2.6","14","8.471","110.355","64.953"
"10","30","8","215","80","12","3.1","121.531","13.235","833.041","773.15"
"10","30","9","498","109","14.9","8.2","276.786","18.064","1907.398","1821.75"
"10","30","10","710","90","16","7.2","407.259","21.674","2848.033","2735.69"
"10","30","11","754","97","17","8.7","485.425","23.235","3439.654","3308.54"
"10","30","12","673","129","17.5","7.2","490.483","24.724","3479.84","3347.395"
"10","30","13","465","213","19","7.7","450.725","25.334","3204.333","3080.869"
"10","30","14","497","140","19","6.2","358.318","24.644","2499.173","2397.182"
"10","30","15","358","114","18.2","7.2","230.778","21.194","1584.53","1507.153"
"10","30","16","207","69","16","5.1","106.27","17.116","706.332","649.147"
"10","30","17","0","11","14","5.1","11","13.033","84.983","40.047"
"10","30","18","0","0","12.8","2.1","0","12.8","0","0"
"10","30","19","0","0","11","3.6","0","11","0","0"
"10","30","20","0","0","10","1","0","10","0","0"
"10","30","21","0","0","9.3","2.1","0","9.3","0","0"
"10","30","22","0","0","9","2.6","0","9","0","0"
"10","30","23","0","0","8","1.5","0","8","0","0"
"10","31","0","0","0","6.7","2.1","0","6.7","0","0"
"10","31","1","0","0","6.8","2.1","0","6.8","0","0"
"10","31","2","0","0","6.8","2.1","0","6.8","0","0"
"10","31","3","0","0","6.9","2.1","0","6.9","0","0"
"10","31","4","0","0","5.9","2.3","0","5.9","0","0"
"10","31","5","0","0","5","2.6","0","5","0","0"
"10","31","6","0","0","4.9","1","0","4.9","0","0"
"10","31","7","0","13","5","2.1","13","3.232","104.814","59.514"
"10","31","8","213","78","9","1.5","118.26","10.334","819.036","759.448"
"10","31","9","464","118","12.4","3.1","272.29","17.557","1888.177","1803.034"
"10","31","10","708","89","15","2.1","402.12","24.777","2766.884","2656.996"
"10","31","11","772","91","17","2.1","485.059","29.324","3333.161","3205.539"
"10","31","12","779","96","18","3.1","510.698","29.674","3523.42","3389.524"
"10","31","13","750","96","19","3.1","475.851","29.921","3259.414","3134.181"
"10","31","14","666","97","18","4.1","386.431","25.924","2643.278","2537.075"
"10","31","15","503","91","16.4","4.1","252.79","21.243","1691.589","1611.519"
"10","31","16","232","62","15","3.1","102.766","16.447","669.716","613.3"
"10","31","17","0","10","14","2.6","10","12.72","77.364","32.569"
"10","31","18","0","0","11.7","3.1","0","11.7","0","0"
"10","31","19","0","0","11.6","1","0","11.6","0","0"
"10","31","20","0","0","11.6","3.1","0","11.6","0","0"
"10","31","21","0","0","11.7","4.1","0","11.7","0","0"
"10","31","22","0","0","12","2.6","0","12","0","0"
"10","31","23","0","0","12.2","4.9","0","12.2","0","0"
"11","1","0","0","0","12.5","7.2","0","12.5","0","0"
"11","1","1","0","0","12.6","6.5","0","12.6","0","0"
"11","1","2","0","0","12.6","5.8","0","12.6","0","0"
"11","1","3","0","0","12.7","5.1","0","12.7","0","0"
"11","1","4","0","0","12.8","2.1","0","12.8","0","0"
"11","1","5","0","0","12.9","2.6","0","12.9","0","0"
"11","1","6","0","0","13.8","6.2","0","13.8","0","0"
"11","1","7","0","11","15","5.1","11","13.89","84.658","39.729"
"11","1","8","199","77","16","4.6","113.79","16.955","767.87","709.38"
"11","1","9","454","101","18.8","6.2","249.975","22.145","1685.071","1605.167"
"11","1","10","101","169","20","10.3","213.207","22.061","1554.919","1478.278"
"11","1","11","44","236","21","7.2","258.253","24.316","1886.515","1801.416"
"11","1","12","45","250","21.8","8.2","273.742","25.125","1993.214","1905.291"
"11","1","13","44","234","21","8.7","256.077","23.95","1873.6","1788.839"
"11","1","14","49","188","21","8.2","209.068","23.367","1527.97","1451.995"
"11","1","15","15","133","20.1","8.2","137.758","21.372","1019.053","955.064"
"11","1","16","175","67","19","6.7","97.007","19.69","643.915","588.036"
"11","1","17","0","9","18","5.7","9","17.094","68.275","23.645"
"11","1","18","0","0","15.9","4.1","0","15.9","0","0"
"11","1","19","0","0","14.9","4.1","0","14.9","0","0"
"11","1","20","0","0","14","4.1","0","14","0","0"
"11","1","21","0","0","12.9","2.1","0","12.9","0","0"
"11","1","22","0","0","12","2.1","0","12","0","0"
"11","1","23","0","0","11","1.5","0","11","0","0"
"11","2","0","0","0","10.3","2.1","0","10.3","0","0"
"11","2","1","0","0","9.7","1.7","0","9.7","0","0"
"11","2","2","0","0","9.1","1.4","0","9.1","0","0"
"11","2","3","0","0","8.5","1","0","8.5","0","0"
"11","2","4","0","0","9","3.1","0","9","0","0"
"11","2","5","0","0","9","1.5","0","9","0","0"
"11","2","6","0","0","8.5","3.1","0","8.5","0","0"
"11","2","7","0","11","9","3.6","11","7.55","87.056","42.082"
"11","2","8","199","75","13","3.1","110.968","13.983","756.422","698.176"
"11","2","9","478","106","16.3","4.1","260.763","20.742","1765.482","1683.525"
"11","2","10","691","90","18","4.6","389.31","25.088","2667.361","2560.446"
"11","2","11","757","94","19","4.1","473.337","28.607","3257.2","3132.038"
"11","2","12","775","94","20","3.1","499.262","31.363","3408.587","3278.496"
"11","2","13","750","94","22","2.6","466.816","33.304","3137.017","3015.696"
"11","2","14","682","90","22","1.5","380.114","32.828","2502.748","2400.653"
"11","2","15","517","87","18.9","3.1","248.704","24.193","1628.84","1550.355"
"11","2","16","250","57","18","2.6","98.826","19.498","622.506","567.072"
"11","2","17","0","9","16","1.5","9","14.531","69.068","24.424"
"11","2","18","0","0","14.8","1","0","14.8","0","0"
"11","2","19","0","0","14","1.5","0","14","0","0"
"11","2","20","0","0","12","0","0","12","0","0"
"11","2","21","0","0","11.1","2.1","0","11.1","0","0"
"11","2","22","0","0","10.4","2.4","0","10.4","0","0"
"11","2","23","0","0","9.6","2.8","0","9.6","0","0"
"11","3","0","0","0","8.9","3.1","0","8.9","0","0"
"11","3","1","0","0","8.5","2.4","0","8.5","0","0"
"11","3","2","0","0","8.1","1.7","0","8.1","0","0"
"11","3","3","0","0","7.7","1","0","7.7","0","0"
"11","3","4","0","0","7","1.5","0","7","0","0"
"11","3","5","0","0","7","1.5","0","7","0","0"
"11","3","6","0","0","6.5","1","0","6.5","0","0"
"11","3","7","0","10","7","1.5","10","4.953","80.035","35.19"
"11","3","8","194","73","9","1.5","107.265","9.985","743.408","685.438"
"11","3","9","470","106","12.7","3.1","256.128","17.442","1758.198","1676.429"
"11","3","10","678","92","15","2.6","382.617","23.618","2636.916","2530.901"
"11","3","11","747","94","16","2.1","464.877","27.755","3208.374","3084.78"
"11","3","12","761","97","17.6","3.1","491.404","28.782","3394.346","3264.723"
"11","3","13","744","94","18","2.1","460.405","29.953","3140.889","3019.445"
"11","3","14","693","82","19","3.6","373.676","26.988","2521.466","2418.829"
"11","3","15","519","84","16.7","4.1","244.086","21.331","1613.334","1535.238"
"11","3","16","234","57","15","3.1","95.195","16.242","612.05","556.832"
"11","3","17","0","8","14","2.1","8","12.563","61.935","17.421"
"11","3","18","0","0","12.4","2.1","0","12.4","0","0"
"11","3","19","0","0","12","1.5","0","12","0","0"
"11","3","20","0","0","11","1","0","11","0","0"
"11","3","21","0","0","10.1","1","0","10.1","0","0"
"11","3","22","0","0","10","2","0","10","0","0"
"11","3","23","0","0","9.9","3.1","0","9.9","0","0"
"11","4","0","0","0","9.8","4.1","0","9.8","0","0"
"11","4","1","0","0","10.2","3.4","0","10.2","0","0"
"11","4","2","0","0","10.7","2.8","0","10.7","0","0"
"11","4","3","0","0","11.1","2.1","0","11.1","0","0"
"11","4","4","0","0","12","3.1","0","12","0","0"
"11","4","5","0","0","12","3.1","0","12","0","0"
"11","4","6","0","0","11.8","2.1","0","11.8","0","0"
"11","4","7","0","5","12","4.1","5","10.547","39.056","0"
"11","4","8","0","56","13","3.6","56","12.654","433.369","381.773"
"11","4","9","0","63","13.2","4.1","63","13.145","486.475","433.817"
"11","4","10","45","185","14","3.6","204.087","17.224","1534.808","1458.664"
"11","4","11","0","115","14","4.1","115","15.415","879.038","818.148"
"11","4","12","0","122","14.6","5.1","122","15.816","930.862","868.835"
"11","4","13","66","215","16","6.2","247.203","19.271","1842.707","1758.752"
"11","4","14","16","193","16","4.6","199.663","19.155","1495.984","1420.796"
"11","4","15","16","125","16.8","4.1","129.867","18.572","972.187","909.245"
"11","4","16","0","50","17","1.5","50","16.923","379.598","329.064"
"11","4","17","0","4","16","4.6","4","14.761","30.665","0"
"11","4","18","0","0","17","8.2","0","17","0","0"
"11","4","19","0","0","17","8.7","0","17","0","0"
"11","4","20","0","0","17","9.8","0","17","0","0"
"11","4","21","0","0","17","9.8","0","17","0","0"
"11","4","22","0","0","17","9.3","0","17","0","0"
"11","4","23","0","0","17","11.3","0","17","0","0"
"11","5","0","0","0","17.3","9.8","0","17.3","0","0"
"11","5","1","0","0","17","8.7","0","17","0","0"
"11","5","2","0","0","16.7","8","0","16.7","0","0"
"11","5","3","0","0","16.5","7.2","0","16.5","0","0"
"11","5","4","0","0","16","3.1","0","16","0","0"
"11","5","5","0","0","15","4.1","0","15","0","0"
"11","5","6","0","0","14.1","3.1","0","14.1","0","0"
"11","5","7","0","2","13","2.6","2","11.194","15.578","0"
"11","5","8","0","54","13","5.1","54","12.688","417.827","366.54"
"11","5","9","20","128","14.4","7.2","134.216","15.503","1017.534","953.579"
"11","5","10","25","193","15","4.6","203.492","18.015","1530.238","1454.207"
"11","5","11","443","216","17","7.7","431.904","22.751","3099.109","2978.986"
"11","5","12","466","185","18.1","8.2","422.249","23.697","3018.446","2900.853"
"11","5","13","656","136","19","8.7","453.138","24.818","3177.999","3055.375"
"11","5","14","672","89","17","7.7","365.933","21.987","2523.692","2420.991"
"11","5","15","508","84","17.3","7.2","236.421","20.38","1563.328","1486.479"
"11","5","16","236","53","16","5.1","89.659","16.802","568.03","513.718"
"11","5","17","0","7","15","5.1","7","13.942","53.861","9.495"
"11","5","18","0","0","13.9","6.2","0","13.9","0","0"
"11","5","19","0","0","13","4.1","0","13","0","0"
"11","5","20","0","0","11","4.1","0","11","0","0"
"11","5","21","0","0","11.2","4.1","0","11.2","0","0"
"11","5","22","0","0","11","4.6","0","11","0","0"
"11","5","23","0","0","10","4.1","0","10","0","0"
"11","6","0","0","0","10.8","4.1","0","10.8","0","0"
"11","6","1","0","0","10","3.1","0","10","0","0"
"11","6","2","0","0","9.2","2","0","9.2","0","0"
"11","6","3","0","0","8.4","1","0","8.4","0","0"
"11","6","4","0","0","8","2.6","0","8","0","0"
"11","6","5","0","0","7","2.6","0","7","0","0"
"11","6","6","0","0","6.4","1","0","6.4","0","0"
"11","6","7","0","8","6","0.5","8","3.087","64.541","19.98"
"11","6","8","231","59","9","1","96.97","9.687","645.514","589.603"
"11","6","9","474","100","11.6","1","245.28","17.742","1666.077","1586.654"
"11","6","10","688","86","14","2.6","371.702","22.32","2560.185","2456.422"
"11","6","11","760","87","15","2.1","453.98","26.451","3137.46","3016.125"
"11","6","12","781","88","15.2","2.1","482.108","27.638","3333.302","3205.675"
"11","6","13","758","87","16","3.1","450.094","26.277","3109.601","2989.147"
"11","6","14","679","87","17","3.1","363.909","25.175","2466.749","2365.693"
"11","6","15","513","81","15.7","3.1","232.828","20.559","1531.219","1455.164"
"11","6","16","220","52","14","2.1","85.335","15.166","547.213","493.326"
"11","6","17","0","6","13","2.6","6","11.544","46.661","2.426"
"11","6","18","0","0","14","5.1","0","14","0","0"
"11","6","19","0","0","14","5.1","0","14","0","0"
"11","6","20","0","0","12","2.1","0","12","0","0"
"11","6","21","0","0","12.1","4.1","0","12.1","0","0"
"11","6","22","0","0","12","4.1","0","12","0","0"
"11","6","23","0","0","11","4.1","0","11","0","0"
"11","7","0","0","0","10.3","2.1","0","10.3","0","0"
"11","7","1","0","0","10.3","1.7","0","10.3","0","0"
"11","7","2","0","0","10.4","1.4","0","10.4","0","0"
"11","7","3","0","0","10.4","1","0","10.4","0","0"
"11","7","4","0","0","8","0.5","0","8","0","0"
"11","7","5","0","0","8","2.1","0","8","0","0"
"11","7","6","0","0","7.3","1","0","7.3","0","0"
"11","7","7","0","7","7","1.5","7","4.845","56.05","11.644"
"11","7","8","223","58","9","2.1","93.753","9.534","624.905","569.422"
"11","7","9","505","86","11.8","2.1","238.63","16.636","1609.345","1531.349"
"11","7","10","690","80","15","2.1","363.501","23.653","2480.381","2378.933"
"11","7","11","749","85","21","5.7","443.331","28.402","3031.189","2913.199"
"11","7","12","773","85","21.9","7.2","471.635","28.841","3237.635","3113.102"
"11","7","13","750","84","21","6.7","439.992","27.764","3013.586","2896.144"
"11","7","14","663","88","22","7.2","355.594","27.105","2385.869","2287.125"
"11","7","15","502","81","21.4","7.2","227.567","24.384","1468.174","1393.666"
"11","7","16","219","51","20","4.6","83.37","20.791","519.575","466.249"
"11","7","17","0","5","19","2.1","5","17.566","37.849","0"
"11","7","18","0","0","18.1","4.1","0","18.1","0","0"
"11","7","19","0","0","17","3.1","0","17","0","0"
"11","7","20","0","0","17","6.2","0","17","0","0"
"11","7","21","0","0","16.5","7.2","0","16.5","0","0"
"11","7","22","0","0","15.7","6.4","0","15.7","0","0"
"11","7","23","0","0","15","5.7","0","15","0","0"
"11","8","0","0","0","14.6","6.2","0","14.6","0","0"
"11","8","1","0","0","13.9","5.5","0","13.9","0","0"
"11","8","2","0","0","13.1","4.8","0","13.1","0","0"
"11","8","3","0","0","12.4","4.1","0","12.4","0","0"
"11","8","4","0","0","11.2","2.3","0","11.2","0","0"
"11","8","5","0","0","10","0.5","0","10","0","0"
"11","8","6","0","0","9.8","4.1","0","9.8","0","0"
"11","8","7","0","7","10","4.1","7","8.558","55.157","10.767"
"11","8","8","221","56","12","4.1","90.544","12.432","593.372","538.539"
"11","8","9","469","97","14.5","6.2","236.765","17.533","1601.303","1523.507"
"11","8","10","684","85","16","4.6","363.055","22.486","2489.284","2387.578"
"11","8","11","759","87","17","5.7","446.767","24.415","3108.908","2988.476"
"11","8","12","784","85","18","6.2","473.697","25.619","3297.455","3170.992"
"11","8","13","765","83","18","4.6","442.829","26.562","3045.176","2926.748"
"11","8","14","692","81","19","4.6","357.441","25.778","2403.164","2303.929"
"11","8","15","531","75","18.3","5.1","227.959","22.013","1473.738","1399.094"
"11","8","16","224","50","17","2.1","82.297","18.112","515.977","462.724"
"11","8","17","0","5","14","2.6","5","12.53","38.715","0"
"11","8","18","0","0","13.5","4.1","0","13.5","0","0"
"11","8","19","0","0","12","3.6","0","12","0","0"
"11","8","20","0","0","11","3.6","0","11","0","0"
"11","8","21","0","0","10.2","3.1","0","10.2","0","0"
"11","8","22","0","0","10","3.1","0","10","0","0"
"11","8","23","0","0","9","2.6","0","9","0","0"
"11","9","0","0","0","8.3","2.1","0","8.3","0","0"
"11","9","1","0","0","7.8","1.7","0","7.8","0","0"
"11","9","2","0","0","7.4","1.4","0","7.4","0","0"
"11","9","3","0","0","6.9","1","0","6.9","0","0"
"11","9","4","0","0","7","3.1","0","7","0","0"
"11","9","5","0","0","7","3.1","0","7","0","0"
"11","9","6","0","0","7.3","4.1","0","7.3","0","0"
"11","9","7","0","5","7","2.1","5","5.018","40.006","0"
"11","9","8","97","58","7","1","72.774","6.806","529.373","475.848"
"11","9","9","129","134","9.9","3.1","171.901","12.498","1276.879","1206.96"
"11","9","10","130","193","14","2.1","245.285","19.288","1803.565","1720.626"
"11","9","11","116","219","16","5.1","273.478","20.384","2017.081","1928.519"
"11","9","12","68","221","15.4","6.2","254.419","18.98","1899.224","1813.791"
"11","9","13","45","217","16","4.6","237.976","19.955","1771.407","1689.298"
"11","9","14","39","176","16","4.1","191.422","19.188","1426.475","1352.981"
"11","9","15","14","118","15.2","3.1","121.979","16.953","920.03","858.242"
"11","9","16","0","43","14","2.1","43","13.62","331.337","281.747"
"11","9","17","0","2","13","2.1","2","11.192","15.578","0"
"11","9","18","0","0","11.2","1","0","11.2","0","0"
"11","9","19","0","0","10","0.5","0","10","0","0"
"11","9","20","0","0","9","1.5","0","9","0","0"
"11","9","21","0","0","9","2.1","0","9","0","0"
"11","9","22","0","0","8.3","1.7","0","8.3","0","0"
"11","9","23","0","0","7.5","1.4","0","7.5","0","0"
"11","10","0","0","0","6.8","1","0","6.8","0","0"
"11","10","1","0","0","6.9","1.7","0","6.9","0","0"
"11","10","2","0","0","7","2.4","0","7","0","0"
"11","10","3","0","0","7.1","3.1","0","7.1","0","0"
"11","10","4","0","0","8","3.1","0","8","0","0"
"11","10","5","0","0","9","3.1","0","9","0","0"
"11","10","6","0","0","8.9","3.1","0","8.9","0","0"
"11","10","7","0","1","9","4.1","1","7.406","7.919","0"
"11","10","8","0","21","9","3.6","21","7.765","166.042","119.604"
"11","10","9","0","57","10","5.1","57","9.744","446.81","394.947"
"11","10","10","0","88","11","5.1","88","11.417","684.749","628.017"
"11","10","11","0","108","10","5.7","108","10.791","842.698","782.599"
"11","10","12","0","115","11.6","6.2","115","12.512","890.513","829.373"
"11","10","13","0","107","12","5.7","107","12.831","827.392","767.624"
"11","10","14","0","86","12","5.7","86","12.436","666.173","609.831"
"11","10","15","0","54","11.5","4.1","54","11.288","420.427","369.088"
"11","10","16","0","19","12","2.6","19","10.766","148.269","102.163"
"11","10","17","0","1","16","8.7","1","15.095","7.655","0"
"11","10","18","0","0","16.2","9.8","0","16.2","0","0"
"11","10","19","0","0","16","10.8","0","16","0","0"
"11","10","20","0","0","17","12.9","0","17","0","0"
"11","10","21","0","0","16.4","11.8","0","16.4","0","0"
"11","10","22","0","0","16.4","11.8","0","16.4","0","0"
"11","10","23","0","0","16.3","11.8","0","16.3","0","0"
"11","11","0","0","0","16.3","11.8","0","16.3","0","0"
"11","11","1","0","0","16.2","12.8","0","16.2","0","0"
"11","11","2","0","0","16.1","13.9","0","16.1","0","0"
"11","11","3","0","0","16","14.9","0","16","0","0"
"11","11","4","0","0","16.1","14.9","0","16.1","0","0"
"11","11","5","0","0","16.2","14.9","0","16.2","0","0"
"11","11","6","0","0","16.3","14.9","0","16.3","0","0"
"11","11","7","0","3","17","15.4","3","16.409","22.829","0"
"11","11","8","0","43","17","15.9","43","16.799","326.638","277.139"
"11","11","9","20","113","17.3","14.9","118.71","17.852","889.071","827.962"
"11","11","10","31","174","17","17","186.204","18.133","1396.357","1323.59"
"11","11","11","44","210","17","15.9","230.287","18.627","1724.303","1643.401"
"11","11","12","0","113","17.4","14.9","113","17.968","853.831","793.49"
"11","11","13","64","199","18","14.4","228.307","19.705","1696.016","1615.835"
"11","11","14","16","177","17","14.9","183.201","18.256","1377.434","1305.123"
"11","11","15","0","53","17.1","13.9","53","17.058","402.129","351.152"
"11","11","16","0","39","17","13.4","39","16.751","296.317","247.405"
"11","11","17","0","2","17","13.9","2","16.369","15.222","0"
"11","11","18","0","0","17.3","14.9","0","17.3","0","0"
"11","11","19","0","0","17","13.4","0","17","0","0"
"11","11","20","0","0","17","11.3","0","17","0","0"
"11","11","21","0","0","16.8","9.8","0","16.8","0","0"
"11","11","22","0","0","17","13.4","0","17","0","0"
"11","11","23","0","0","18","12.9","0","18","0","0"
"11","12","0","0","0","17.2","14.9","0","17.2","0","0"
"11","12","1","0","0","16.6","12.7","0","16.6","0","0"
"11","12","2","0","0","16","10.4","0","16","0","0"
"11","12","3","0","0","15.4","8.2","0","15.4","0","0"
"11","12","4","0","0","17","9.8","0","17","0","0"
"11","12","5","0","0","17","12.3","0","17","0","0"
"11","12","6","0","0","16.6","11.8","0","16.6","0","0"
"11","12","7","0","2","17","11.3","2","16.252","15.23","0"
"11","12","8","0","41","18","10.8","41","17.715","310.155","260.975"
"11","12","9","20","111","18.2","10.8","116.628","18.865","869.231","808.555"
"11","12","10","31","172","18","13.9","184.074","19.292","1372.862","1300.66"
"11","12","11","9","168","18","12.8","172.112","19.268","1290.604","1220.36"
"11","12","12","0","111","18","11.8","111","18.631","836.189","776.231"
"11","12","13","0","104","18","11.3","104","18.534","783.805","724.974"
"11","12","14","0","83","18","9.8","83","18.311","626.173","570.663"
"11","12","15","0","52","17.8","8.2","52","17.679","393.431","342.625"
"11","12","16","0","18","17","6.7","18","16.257","137.067","91.17"
"11","12","17","0","1","17","7.2","1","15.985","7.624","0"
"11","12","18","0","0","16.7","7.2","0","16.7","0","0"
"11","12","19","0","0","17","7.2","0","17","0","0"
"11","12","20","0","0","17","8.7","0","17","0","0"
"11","12","21","0","0","17","8.7","0","17","0","0"
"11","12","22","0","0","17","6.7","0","17","0","0"
"11","12","23","0","0","17","6.7","0","17","0","0"
"11","13","0","0","0","16.5","7.2","0","16.5","0","0"
"11","13","1","0","0","15.4","5.8","0","15.4","0","0"
"11","13","2","0","0","14.2","4.5","0","14.2","0","0"
"11","13","3","0","0","13.1","3.1","0","13.1","0","0"
"11","13","4","0","0","13","1.5","0","13","0","0"
"11","13","5","0","0","13","1","0","13","0","0"
"11","13","6","0","0","11.8","4.1","0","11.8","0","0"
"11","13","7","0","3","12","2.6","3","10.19","23.47","0"
"11","13","8","0","40","12","2.6","40","11.154","311.611","262.403"
"11","13","9","229","110","13.1","4.1","173.509","15.441","1227.4","1158.641"
"11","13","10","495","127","14","4.6","317.744","19.422","2229.124","2134.78"
"11","13","11","620","112","15","5.1","392.689","21.796","2764.233","2654.426"
"11","13","12","241","216","15.7","6.2","330.423","20.749","2411.061","2311.6"
"11","13","13","535","151","16","5.7","391.752","22.36","2769.365","2659.402"
"11","13","14","472","135","15","5.1","314.4","20.401","2198.769","2105.265"
"11","13","15","56","98","14","3.1","113.114","15.847","838.481","778.472"
"11","13","16","0","37","14","1.5","37","13.39","285.397","236.695"
"11","13","17","0","2","13","2.6","2","11.294","15.571","0"
"11","13","18","0","0","13.2","4.1","0","13.2","0","0"
"11","13","19","0","0","13","2.6","0","13","0","0"
"11","13","20","0","0","13","2.1","0","13","0","0"
"11","13","21","0","0","12.7","3.1","0","12.7","0","0"
"11","13","22","0","0","12","2.6","0","12","0","0"
"11","13","23","0","0","12","3.1","0","12","0","0"
"11","14","0","0","0","11.3","3.1","0","11.3","0","0"
"11","14","1","0","0","11.1","2.4","0","11.1","0","0"
"11","14","2","0","0","10.8","1.7","0","10.8","0","0"
"11","14","3","0","0","10.6","1","0","10.6","0","0"
"11","14","4","0","0","10","0.5","0","10","0","0"
"11","14","5","0","0","10","1","0","10","0","0"
"11","14","6","0","0","9.2","1","0","9.2","0","0"
"11","14","7","0","3","9","1.5","3","6.746","23.825","0"
"11","14","8","0","38","10","2.1","38","8.985","298.864","249.903"
"11","14","9","173","108","10.9","2.1","155.283","13.266","1122.491","1056.158"
"11","14","10","168","183","14","3.1","247.05","18.655","1807.073","1724.044"
"11","14","11","157","239","14","4.6","309.436","19.386","2283.678","2187.816"
"11","14","12","246","214","13.8","4.1","329.814","20.135","2411.285","2311.817"
"11","14","13","551","146","14","3.6","391.838","22.113","2767.205","2657.308"
"11","14","14","482","132","15","2.1","313.458","22.83","2162.289","2069.789"
"11","14","15","177","106","14.1","3.1","153.179","16.911","1085.539","1020.049"
"11","14","16","55","51","12","4.1","57.85","12.022","423.233","371.838"
